,time,weathercode (wmo code),temperature_2m_mean (°C),rain_sum (mm),Province
60335,2018-03-19,61,20.566668,5.1,Sumatera Utara
60336,2018-03-20,63,20.241667,25.000002,Sumatera Utara
60337,2018-03-21,61,19.804167,4.4,Sumatera Utara
60338,2018-03-22,61,19.741669,3.6000001,Sumatera Utara
60339,2018-03-23,53,20.037498,3.1,Sumatera Utara
60340,2018-03-24,51,19.8,1.8000001,Sumatera Utara
60341,2018-03-25,51,20.041666,0.90000004,Sumatera Utara
60342,2018-03-26,65,19.77917,26.699999,Sumatera Utara
60343,2018-03-27,65,19.2125,55.899998,Sumatera Utara
60344,2018-03-28,63,19.7875,9.2,Sumatera Utara
60345,2018-03-29,63,20.004166,14.3,Sumatera Utara
60346,2018-03-30,63,19.962498,12.2,Sumatera Utara
60347,2018-03-31,63,19.770834,16.599998,Sumatera Utara
60348,2018-04-01,63,19.525,12.799999,Sumatera Utara
60349,2018-04-02,63,19.858334,9.000001,Sumatera Utara
60350,2018-04-03,61,19.908335,7.0,Sumatera Utara
60351,2018-04-04,63,19.9625,7.4,Sumatera Utara
60352,2018-04-05,63,20.183332,7.8,Sumatera Utara
60353,2018-04-06,63,19.795832,12.5,Sumatera Utara
60354,2018-04-07,63,19.954168,10.700001,Sumatera Utara
60355,2018-04-08,63,19.516665,7.2,Sumatera Utara
60356,2018-04-09,55,20.116667,4.0,Sumatera Utara
60357,2018-04-10,51,20.254168,1.3000001,Sumatera Utara
60358,2018-04-11,53,20.337498,2.7000003,Sumatera Utara
60359,2018-04-12,55,20.483332,3.4,Sumatera Utara
60360,2018-04-13,53,20.758333,3.3000004,Sumatera Utara
60361,2018-04-14,61,20.449999,4.1,Sumatera Utara
60362,2018-04-15,63,20.4125,28.499998,Sumatera Utara
60363,2018-04-16,63,19.7375,8.3,Sumatera Utara
60364,2018-04-17,63,20.10417,16.5,Sumatera Utara
60365,2018-04-18,63,20.383333,11.299999,Sumatera Utara
60366,2018-04-19,61,20.3375,6.8999996,Sumatera Utara
60367,2018-04-20,63,20.058332,10.9,Sumatera Utara
60368,2018-04-21,65,20.312502,24.300003,Sumatera Utara
60369,2018-04-22,63,20.162497,10.900001,Sumatera Utara
60370,2018-04-23,63,20.237501,16.7,Sumatera Utara
60371,2018-04-24,65,20.016668,71.0,Sumatera Utara
60372,2018-04-25,53,19.833334,4.0,Sumatera Utara
60373,2018-04-26,63,19.758333,13.6,Sumatera Utara
60374,2018-04-27,51,19.937502,0.7,Sumatera Utara
60375,2018-04-28,51,21.233332,0.2,Sumatera Utara
60376,2018-04-29,51,21.216665,0.3,Sumatera Utara
60377,2018-04-30,55,20.65,3.7,Sumatera Utara
60378,2018-05-01,61,20.333336,2.8999999,Sumatera Utara
60379,2018-05-02,61,20.345833,7.0999994,Sumatera Utara
60380,2018-05-03,63,20.179167,6.3,Sumatera Utara
60381,2018-05-04,53,20.433332,2.0,Sumatera Utara
60382,2018-05-05,53,20.550001,2.8000002,Sumatera Utara
60383,2018-05-06,63,20.458334,11.400001,Sumatera Utara
60384,2018-05-07,63,20.225,10.2,Sumatera Utara
60385,2018-05-08,63,20.620834,5.2,Sumatera Utara
60386,2018-05-09,63,20.4625,5.6,Sumatera Utara
60387,2018-05-10,61,20.650003,5.9,Sumatera Utara
60388,2018-05-11,53,20.516668,3.4999998,Sumatera Utara
60389,2018-05-12,63,20.291666,10.599999,Sumatera Utara
60390,2018-05-13,55,20.033335,4.4,Sumatera Utara
60391,2018-05-14,61,20.445833,5.3,Sumatera Utara
60392,2018-05-15,63,19.991665,25.400003,Sumatera Utara
60393,2018-05-16,63,20.062502,13.700001,Sumatera Utara
60394,2018-05-17,63,20.2375,6.0,Sumatera Utara
60395,2018-05-18,61,20.033335,6.3999996,Sumatera Utara
60396,2018-05-19,65,19.9125,15.700001,Sumatera Utara
60397,2018-05-20,63,20.045834,10.4,Sumatera Utara
60398,2018-05-21,63,20.529167,5.7,Sumatera Utara
60399,2018-05-22,63,20.308334,6.8,Sumatera Utara
60400,2018-05-23,63,20.145834,14.800001,Sumatera Utara
60401,2018-05-24,63,20.429167,8.799998,Sumatera Utara
60402,2018-05-25,55,20.3875,4.2000003,Sumatera Utara
60403,2018-05-26,61,20.3625,5.1,Sumatera Utara
60404,2018-05-27,63,19.84583,17.099998,Sumatera Utara
60405,2018-05-28,53,21.100002,2.2,Sumatera Utara
60406,2018-05-29,65,20.420834,24.900002,Sumatera Utara
60407,2018-05-30,63,20.695833,13.300001,Sumatera Utara
60408,2018-05-31,63,20.020834,21.1,Sumatera Utara
60409,2018-06-01,53,19.983334,5.400001,Sumatera Utara
60410,2018-06-02,61,20.949999,1.8,Sumatera Utara
60411,2018-06-03,3,21.470833,0.0,Sumatera Utara
60412,2018-06-04,3,21.333334,0.0,Sumatera Utara
60413,2018-06-05,51,21.183332,0.5,Sumatera Utara
60414,2018-06-06,3,21.762503,0.0,Sumatera Utara
60415,2018-06-07,51,21.512499,0.4,Sumatera Utara
60416,2018-06-08,3,21.225,0.0,Sumatera Utara
60417,2018-06-09,51,21.095833,0.1,Sumatera Utara
60418,2018-06-10,1,21.858332,0.0,Sumatera Utara
60419,2018-06-11,3,21.720835,0.0,Sumatera Utara
60420,2018-06-12,1,22.045832,0.0,Sumatera Utara
60421,2018-06-13,2,21.720833,0.0,Sumatera Utara
60422,2018-06-14,3,21.745832,0.0,Sumatera Utara
60423,2018-06-15,3,21.841667,0.0,Sumatera Utara
60424,2018-06-16,51,21.475,0.70000005,Sumatera Utara
60425,2018-06-17,63,20.508333,9.500001,Sumatera Utara
60426,2018-06-18,53,20.145834,3.1999998,Sumatera Utara
60427,2018-06-19,51,20.608332,0.5,Sumatera Utara
60428,2018-06-20,3,20.695833,0.0,Sumatera Utara
60429,2018-06-21,63,20.1875,13.1,Sumatera Utara
60430,2018-06-22,63,20.366667,26.4,Sumatera Utara
60431,2018-06-23,65,19.029165,108.4,Sumatera Utara
60432,2018-06-24,61,19.308332,6.1,Sumatera Utara
60433,2018-06-25,55,19.670834,8.4,Sumatera Utara
60434,2018-06-26,61,19.379166,5.5,Sumatera Utara
60435,2018-06-27,53,19.670834,4.9,Sumatera Utara
60436,2018-06-28,61,20.34167,3.6,Sumatera Utara
60437,2018-06-29,63,19.174997,14.599999,Sumatera Utara
60438,2018-06-30,63,19.65833,9.1,Sumatera Utara
60439,2018-07-01,63,19.7875,5.2999997,Sumatera Utara
60440,2018-07-02,63,19.962502,8.400001,Sumatera Utara
60441,2018-07-03,63,19.512499,7.5,Sumatera Utara
60442,2018-07-04,51,19.941668,0.3,Sumatera Utara
60443,2018-07-05,51,20.175001,1.0,Sumatera Utara
60444,2018-07-06,51,20.225,1.8000001,Sumatera Utara
60445,2018-07-07,53,20.241669,1.0,Sumatera Utara
60446,2018-07-08,63,19.995834,9.299999,Sumatera Utara
60447,2018-07-09,63,19.4625,33.0,Sumatera Utara
60448,2018-07-10,61,19.479166,6.199999,Sumatera Utara
60449,2018-07-11,3,19.950003,0.0,Sumatera Utara
60450,2018-07-12,2,20.2125,0.0,Sumatera Utara
60451,2018-07-13,3,20.579166,0.0,Sumatera Utara
60452,2018-07-14,51,20.145834,0.7,Sumatera Utara
60453,2018-07-15,3,20.954168,0.0,Sumatera Utara
60454,2018-07-16,3,21.191668,0.0,Sumatera Utara
60455,2018-07-17,51,20.737501,0.6,Sumatera Utara
60456,2018-07-18,51,20.72917,1.4000001,Sumatera Utara
60457,2018-07-19,55,21.016666,3.1,Sumatera Utara
60458,2018-07-20,63,20.470833,9.700001,Sumatera Utara
60459,2018-07-21,53,20.804167,1.1,Sumatera Utara
60460,2018-07-22,63,20.541668,6.4,Sumatera Utara
60461,2018-07-23,51,20.854168,0.70000005,Sumatera Utara
60462,2018-07-24,53,20.587502,1.7,Sumatera Utara
60463,2018-07-25,63,20.504166,8.200001,Sumatera Utara
60464,2018-07-26,63,20.262499,13.400001,Sumatera Utara
60465,2018-07-27,63,20.420834,14.3,Sumatera Utara
60466,2018-07-28,63,19.991667,10.000001,Sumatera Utara
60467,2018-07-29,63,19.970835,9.200001,Sumatera Utara
60468,2018-07-30,63,19.620832,7.8999996,Sumatera Utara
60469,2018-07-31,63,20.099998,6.0,Sumatera Utara
60470,2018-08-01,63,19.4625,29.300001,Sumatera Utara
60471,2018-08-02,51,20.504166,1.0,Sumatera Utara
60472,2018-08-03,51,20.6625,1.2,Sumatera Utara
60473,2018-08-04,61,19.9625,5.7000003,Sumatera Utara
60474,2018-08-05,51,20.249998,1.4000001,Sumatera Utara
60475,2018-08-06,51,20.645834,0.8,Sumatera Utara
60476,2018-08-07,51,20.55,0.70000005,Sumatera Utara
60477,2018-08-08,53,20.004168,1.1,Sumatera Utara
60478,2018-08-09,3,20.204166,0.0,Sumatera Utara
60479,2018-08-10,3,20.27083,0.0,Sumatera Utara
60480,2018-08-11,2,20.354168,0.0,Sumatera Utara
60481,2018-08-12,3,19.995832,0.0,Sumatera Utara
60482,2018-08-13,1,20.5,0.0,Sumatera Utara
60483,2018-08-14,1,20.762499,0.0,Sumatera Utara
60484,2018-08-15,1,21.508331,0.0,Sumatera Utara
60485,2018-08-16,63,20.820833,6.8999996,Sumatera Utara
60486,2018-08-17,51,21.229168,0.1,Sumatera Utara
60487,2018-08-18,55,19.974998,2.6000001,Sumatera Utara
60488,2018-08-19,61,20.6625,3.5,Sumatera Utara
60489,2018-08-20,63,19.85,10.8,Sumatera Utara
60490,2018-08-21,63,20.066668,14.200001,Sumatera Utara
60491,2018-08-22,61,19.966665,3.1000001,Sumatera Utara
60492,2018-08-23,3,20.22917,0.0,Sumatera Utara
60493,2018-08-24,2,20.362497,0.0,Sumatera Utara
60494,2018-08-25,1,20.404165,0.0,Sumatera Utara
60495,2018-08-26,1,20.3125,0.0,Sumatera Utara
60496,2018-08-27,51,19.991667,1.7,Sumatera Utara
60497,2018-08-28,61,20.479166,2.0,Sumatera Utara
60498,2018-08-29,61,20.204165,3.8,Sumatera Utara
60499,2018-08-30,51,20.758333,0.2,Sumatera Utara
60500,2018-08-31,51,20.716665,0.4,Sumatera Utara
60501,2018-09-01,61,20.000002,7.3,Sumatera Utara
60502,2018-09-02,63,19.645832,14.800001,Sumatera Utara
60503,2018-09-03,63,19.454168,9.4,Sumatera Utara
60504,2018-09-04,63,19.366667,4.7999997,Sumatera Utara
60505,2018-09-05,65,19.699999,16.1,Sumatera Utara
60506,2018-09-06,63,19.15,11.900001,Sumatera Utara
60507,2018-09-07,63,19.5125,14.299998,Sumatera Utara
60508,2018-09-08,63,18.904167,20.199999,Sumatera Utara
60509,2018-09-09,63,19.383335,9.3,Sumatera Utara
60510,2018-09-10,65,19.616667,15.0,Sumatera Utara
60511,2018-09-11,61,19.091667,8.499999,Sumatera Utara
60512,2018-09-12,63,19.5375,13.600001,Sumatera Utara
60513,2018-09-13,63,19.533335,13.000001,Sumatera Utara
60514,2018-09-14,63,19.670835,10.700001,Sumatera Utara
60515,2018-09-15,63,19.35,13.600001,Sumatera Utara
60516,2018-09-16,65,19.266666,76.59998,Sumatera Utara
60517,2018-09-17,63,18.779165,28.299997,Sumatera Utara
60518,2018-09-18,61,19.358334,7.7,Sumatera Utara
60519,2018-09-19,63,19.758337,11.499999,Sumatera Utara
60520,2018-09-20,65,19.725,23.700003,Sumatera Utara
60521,2018-09-21,63,19.666666,25.4,Sumatera Utara
60522,2018-09-22,63,19.566668,10.3,Sumatera Utara
60523,2018-09-23,63,19.62917,13.499999,Sumatera Utara
60524,2018-09-24,63,19.116669,31.600002,Sumatera Utara
60525,2018-09-25,63,19.354166,16.800001,Sumatera Utara
60526,2018-09-26,63,19.445833,14.299999,Sumatera Utara
60527,2018-09-27,63,19.625,11.5,Sumatera Utara
60528,2018-09-28,63,19.620832,15.8,Sumatera Utara
60529,2018-09-29,63,20.208334,12.200001,Sumatera Utara
60530,2018-09-30,63,20.029165,9.0,Sumatera Utara
60531,2018-10-01,63,20.058332,12.000001,Sumatera Utara
60532,2018-10-02,63,19.816668,27.3,Sumatera Utara
60533,2018-10-03,61,20.345835,6.9999995,Sumatera Utara
60534,2018-10-04,63,19.5875,20.699999,Sumatera Utara
60535,2018-10-05,63,20.025,15.4,Sumatera Utara
60536,2018-10-06,61,20.2875,3.1,Sumatera Utara
60537,2018-10-07,51,20.387499,2.3000002,Sumatera Utara
60538,2018-10-08,63,19.758335,10.500001,Sumatera Utara
60539,2018-10-09,63,19.183334,17.999998,Sumatera Utara
60540,2018-10-10,63,18.895832,10.800001,Sumatera Utara
60541,2018-10-11,63,18.820833,23.499998,Sumatera Utara
60542,2018-10-12,61,18.416666,19.900002,Sumatera Utara
60543,2018-10-13,63,19.245832,22.300001,Sumatera Utara
60544,2018-10-14,61,19.041666,20.4,Sumatera Utara
60545,2018-10-15,63,19.658335,28.300003,Sumatera Utara
60546,2018-10-16,61,19.120834,17.099998,Sumatera Utara
60547,2018-10-17,61,18.808332,21.499998,Sumatera Utara
60548,2018-10-18,61,19.4,4.5000005,Sumatera Utara
60549,2018-10-19,63,19.6625,17.000002,Sumatera Utara
60550,2018-10-20,53,19.991665,2.6000001,Sumatera Utara
60551,2018-10-21,63,19.620832,13.8,Sumatera Utara
60552,2018-10-22,63,19.745832,20.800001,Sumatera Utara
60553,2018-10-23,63,19.154167,17.3,Sumatera Utara
60554,2018-10-24,63,19.5375,18.000002,Sumatera Utara
60555,2018-10-25,63,19.487501,30.500002,Sumatera Utara
60556,2018-10-26,61,20.15,12.100001,Sumatera Utara
60557,2018-10-27,63,19.65833,19.2,Sumatera Utara
60558,2018-10-28,63,19.883333,23.000002,Sumatera Utara
60559,2018-10-29,63,20.033333,16.5,Sumatera Utara
60560,2018-10-30,63,20.0,19.5,Sumatera Utara
60561,2018-10-31,63,19.616667,38.8,Sumatera Utara
60562,2018-11-01,63,19.275002,19.999998,Sumatera Utara
60563,2018-11-02,63,19.116667,21.500002,Sumatera Utara
60564,2018-11-03,63,19.029167,15.200002,Sumatera Utara
60565,2018-11-04,63,19.704165,7.6000004,Sumatera Utara
60566,2018-11-05,63,19.766668,10.699999,Sumatera Utara
60567,2018-11-06,61,19.629164,6.7999997,Sumatera Utara
60568,2018-11-07,63,19.858334,44.100002,Sumatera Utara
60569,2018-11-08,61,19.583332,21.6,Sumatera Utara
60570,2018-11-09,63,19.783335,22.3,Sumatera Utara
60571,2018-11-10,53,20.0375,12.000001,Sumatera Utara
60572,2018-11-11,63,20.079166,11.200001,Sumatera Utara
60573,2018-11-12,63,19.925001,22.300001,Sumatera Utara
60574,2018-11-13,63,19.916666,29.0,Sumatera Utara
60575,2018-11-14,65,19.720833,26.499998,Sumatera Utara
60576,2018-11-15,63,19.691666,33.3,Sumatera Utara
60577,2018-11-16,63,20.112497,13.8,Sumatera Utara
60578,2018-11-17,51,20.725,1.3000001,Sumatera Utara
60579,2018-11-18,63,20.370832,7.9,Sumatera Utara
60580,2018-11-19,55,18.983332,11.799999,Sumatera Utara
60581,2018-11-20,63,19.324999,25.1,Sumatera Utara
60582,2018-11-21,63,19.433334,10.700001,Sumatera Utara
60583,2018-11-22,61,19.4375,5.4,Sumatera Utara
60584,2018-11-23,61,19.3,18.700003,Sumatera Utara
60585,2018-11-24,61,19.441666,3.8,Sumatera Utara
60586,2018-11-25,55,19.983332,3.3,Sumatera Utara
60587,2018-11-26,53,20.008335,2.6999998,Sumatera Utara
60588,2018-11-27,61,20.016666,2.8000002,Sumatera Utara
60589,2018-11-28,63,19.7125,14.499998,Sumatera Utara
60590,2018-11-29,63,19.620834,16.9,Sumatera Utara
60591,2018-11-30,63,19.937498,17.600002,Sumatera Utara
60592,2018-12-01,63,19.829166,10.600001,Sumatera Utara
60593,2018-12-02,63,19.183332,16.2,Sumatera Utara
60594,2018-12-03,53,20.145836,3.1000001,Sumatera Utara
60595,2018-12-04,63,20.33333,14.700001,Sumatera Utara
60596,2018-12-05,63,19.9625,12.8,Sumatera Utara
60597,2018-12-06,63,19.84583,14.799999,Sumatera Utara
60598,2018-12-07,63,19.479166,14.499999,Sumatera Utara
60599,2018-12-08,63,19.904165,21.0,Sumatera Utara
60600,2018-12-09,61,20.066668,10.800001,Sumatera Utara
60601,2018-12-10,61,20.004168,4.2000003,Sumatera Utara
60602,2018-12-11,63,20.120834,19.9,Sumatera Utara
60603,2018-12-12,63,19.379168,22.1,Sumatera Utara
60604,2018-12-13,63,19.133333,23.0,Sumatera Utara
60605,2018-12-14,63,18.90417,21.800005,Sumatera Utara
60606,2018-12-15,61,19.329166,5.6999993,Sumatera Utara
60607,2018-12-16,55,19.38333,2.7,Sumatera Utara
60608,2018-12-17,63,19.370832,10.1,Sumatera Utara
60609,2018-12-18,53,20.016668,4.8,Sumatera Utara
60610,2018-12-19,51,19.983332,0.90000004,Sumatera Utara
60611,2018-12-20,3,20.629168,0.0,Sumatera Utara
60612,2018-12-21,61,20.808336,3.1999998,Sumatera Utara
60613,2018-12-22,63,20.020834,7.7,Sumatera Utara
60614,2018-12-23,51,20.062502,0.90000004,Sumatera Utara
60615,2018-12-24,53,20.09583,1.6999999,Sumatera Utara
60616,2018-12-25,61,19.620832,4.3,Sumatera Utara
60617,2018-12-26,51,19.391666,1.2,Sumatera Utara
60618,2018-12-27,61,19.35,7.0999994,Sumatera Utara
60619,2018-12-28,63,19.729166,6.3,Sumatera Utara
60620,2018-12-29,53,19.808332,2.3,Sumatera Utara
60621,2018-12-30,63,20.016668,8.4,Sumatera Utara
60622,2018-12-31,61,19.783333,9.900001,Sumatera Utara
60623,2019-01-01,63,19.9125,10.1,Sumatera Utara
60624,2019-01-02,61,20.0,4.1,Sumatera Utara
60625,2019-01-03,63,20.175001,6.2,Sumatera Utara
60626,2019-01-04,63,19.854166,4.9,Sumatera Utara
60627,2019-01-05,61,19.533335,4.4,Sumatera Utara
60628,2019-01-06,53,19.904165,2.1999998,Sumatera Utara
60629,2019-01-07,61,20.37083,3.7000003,Sumatera Utara
60630,2019-01-08,63,20.320835,6.0,Sumatera Utara
60631,2019-01-09,63,19.929169,12.1,Sumatera Utara
60632,2019-01-10,63,19.829165,9.4,Sumatera Utara
60633,2019-01-11,53,19.379166,3.7999997,Sumatera Utara
60634,2019-01-12,53,19.916666,3.6000001,Sumatera Utara
60635,2019-01-13,65,19.591667,20.099998,Sumatera Utara
60636,2019-01-14,63,19.770834,21.300001,Sumatera Utara
60637,2019-01-15,63,19.454166,14.5,Sumatera Utara
60638,2019-01-16,63,19.949999,10.900001,Sumatera Utara
60639,2019-01-17,55,19.866669,3.7,Sumatera Utara
60640,2019-01-18,61,19.6125,4.1,Sumatera Utara
60641,2019-01-19,61,19.729166,4.7000003,Sumatera Utara
60642,2019-01-20,63,19.745832,9.799999,Sumatera Utara
60643,2019-01-21,63,19.566668,14.999999,Sumatera Utara
60644,2019-01-22,65,19.716665,19.699999,Sumatera Utara
60645,2019-01-23,61,19.566668,6.7,Sumatera Utara
60646,2019-01-24,63,19.804167,13.299998,Sumatera Utara
60647,2019-01-25,65,19.429167,13.700001,Sumatera Utara
60648,2019-01-26,63,19.662498,8.099999,Sumatera Utara
60649,2019-01-27,61,19.329165,5.2,Sumatera Utara
60650,2019-01-28,53,19.6625,3.7,Sumatera Utara
60651,2019-01-29,63,19.295835,9.499999,Sumatera Utara
60652,2019-01-30,53,19.329166,2.4,Sumatera Utara
60653,2019-01-31,63,19.470833,4.5999994,Sumatera Utara
60654,2019-02-01,63,19.316668,11.099999,Sumatera Utara
60655,2019-02-02,63,19.804165,14.399999,Sumatera Utara
60656,2019-02-03,63,19.858334,7.2999997,Sumatera Utara
60657,2019-02-04,63,19.608335,13.3,Sumatera Utara
60658,2019-02-05,61,19.708334,4.6,Sumatera Utara
60659,2019-02-06,61,19.258335,6.8,Sumatera Utara
60660,2019-02-07,63,19.7875,8.5,Sumatera Utara
60661,2019-02-08,63,19.933332,14.2,Sumatera Utara
60662,2019-02-09,63,20.037498,31.7,Sumatera Utara
60663,2019-02-10,61,20.066668,4.7,Sumatera Utara
60664,2019-02-11,51,19.891668,2.3,Sumatera Utara
60665,2019-02-12,51,19.9125,1.7,Sumatera Utara
60666,2019-02-13,3,20.316666,0.0,Sumatera Utara
60667,2019-02-14,51,19.708332,2.7,Sumatera Utara
60668,2019-02-15,61,20.216667,5.8,Sumatera Utara
60669,2019-02-16,63,19.979168,12.2,Sumatera Utara
60670,2019-02-17,63,19.875,6.6000004,Sumatera Utara
60671,2019-02-18,63,19.674997,12.6,Sumatera Utara
60672,2019-02-19,55,20.320833,4.3,Sumatera Utara
60673,2019-02-20,63,19.875,15.299999,Sumatera Utara
60674,2019-02-21,55,19.558332,3.5,Sumatera Utara
60675,2019-02-22,51,20.2,2.0,Sumatera Utara
60676,2019-02-23,61,19.933336,5.1,Sumatera Utara
60677,2019-02-24,53,20.345835,1.6,Sumatera Utara
60678,2019-02-25,51,20.429167,1.3000001,Sumatera Utara
60679,2019-02-26,3,20.595833,0.0,Sumatera Utara
60680,2019-02-27,63,20.6875,8.400001,Sumatera Utara
60681,2019-02-28,63,20.200003,10.599999,Sumatera Utara
60682,2019-03-01,63,19.729166,14.799999,Sumatera Utara
60683,2019-03-02,63,20.3125,5.4,Sumatera Utara
60684,2019-03-03,53,20.500002,2.0,Sumatera Utara
60685,2019-03-04,53,20.233334,5.4,Sumatera Utara
60686,2019-03-05,63,20.008333,13.5,Sumatera Utara
60687,2019-03-06,61,19.879168,4.2,Sumatera Utara
60688,2019-03-07,63,20.349998,6.8999996,Sumatera Utara
60689,2019-03-08,53,20.787502,1.0,Sumatera Utara
60690,2019-03-09,53,20.65,2.9,Sumatera Utara
60691,2019-03-10,63,20.0375,11.9,Sumatera Utara
60692,2019-03-11,65,19.85417,17.1,Sumatera Utara
60693,2019-03-12,63,20.304167,5.6000004,Sumatera Utara
60694,2019-03-13,63,20.387503,4.0,Sumatera Utara
60695,2019-03-14,61,20.037502,6.9,Sumatera Utara
60696,2019-03-15,51,20.058336,0.2,Sumatera Utara
60697,2019-03-16,51,20.079168,0.4,Sumatera Utara
60698,2019-03-17,51,20.045832,1.1,Sumatera Utara
60699,2019-03-18,51,20.07917,1.2,Sumatera Utara
60700,2019-03-19,61,20.366669,2.3,Sumatera Utara
60701,2019-03-20,63,19.708332,13.5,Sumatera Utara
60702,2019-03-21,63,19.454168,10.900001,Sumatera Utara
60703,2019-03-22,61,20.71667,4.5,Sumatera Utara
60704,2019-03-23,51,20.704168,0.70000005,Sumatera Utara
60705,2019-03-24,63,20.333334,21.6,Sumatera Utara
60706,2019-03-25,63,20.208334,14.200001,Sumatera Utara
60707,2019-03-26,55,20.554167,2.7,Sumatera Utara
60708,2019-03-27,63,20.529167,8.6,Sumatera Utara
60709,2019-03-28,63,20.316668,11.900001,Sumatera Utara
60710,2019-03-29,63,19.791668,22.800001,Sumatera Utara
60711,2019-03-30,63,20.095835,8.099999,Sumatera Utara
60712,2019-03-31,63,19.970833,11.9,Sumatera Utara
60713,2019-04-01,61,19.35,22.300001,Sumatera Utara
60714,2019-04-02,65,19.637499,17.2,Sumatera Utara
60715,2019-04-03,53,20.408333,2.0,Sumatera Utara
60716,2019-04-04,61,20.441668,6.1,Sumatera Utara
60717,2019-04-05,65,20.362497,26.4,Sumatera Utara
60718,2019-04-06,51,21.008333,0.90000004,Sumatera Utara
60719,2019-04-07,63,20.637499,11.2,Sumatera Utara
60720,2019-04-08,63,20.220833,24.3,Sumatera Utara
60721,2019-04-09,63,20.574999,20.099998,Sumatera Utara
60722,2019-04-10,53,21.116669,4.1,Sumatera Utara
60723,2019-04-11,63,20.566666,8.6,Sumatera Utara
60724,2019-04-12,63,20.145834,17.900002,Sumatera Utara
60725,2019-04-13,63,20.270834,13.999999,Sumatera Utara
60726,2019-04-14,63,20.479168,8.299999,Sumatera Utara
60727,2019-04-15,65,20.991665,15.200001,Sumatera Utara
60728,2019-04-16,61,21.016665,7.6,Sumatera Utara
60729,2019-04-17,55,21.058332,1.4000001,Sumatera Utara
60730,2019-04-18,51,21.441666,1.5000001,Sumatera Utara
60731,2019-04-19,61,21.204165,7.7,Sumatera Utara
60732,2019-04-20,63,20.800001,7.6,Sumatera Utara
60733,2019-04-21,53,21.241667,2.2,Sumatera Utara
60734,2019-04-22,55,21.070835,3.5,Sumatera Utara
60735,2019-04-23,63,20.316664,11.2,Sumatera Utara
60736,2019-04-24,63,20.8125,14.5,Sumatera Utara
60737,2019-04-25,63,21.070833,12.400001,Sumatera Utara
60738,2019-04-26,63,20.304167,12.700001,Sumatera Utara
60739,2019-04-27,63,21.0375,10.100001,Sumatera Utara
60740,2019-04-28,51,21.48333,0.5,Sumatera Utara
60741,2019-04-29,51,21.708334,0.70000005,Sumatera Utara
60742,2019-04-30,51,21.237501,0.2,Sumatera Utara
60743,2019-05-01,3,21.8125,0.0,Sumatera Utara
60744,2019-05-02,63,21.345833,5.5,Sumatera Utara
60745,2019-05-03,63,21.295832,10.8,Sumatera Utara
60746,2019-05-04,65,20.812498,42.899998,Sumatera Utara
60747,2019-05-05,63,20.595835,5.6999993,Sumatera Utara
60748,2019-05-06,63,20.591665,8.5,Sumatera Utara
60749,2019-05-07,51,20.754166,1.0,Sumatera Utara
60750,2019-05-08,63,20.775002,7.8999996,Sumatera Utara
60751,2019-05-09,53,20.40833,1.6,Sumatera Utara
60752,2019-05-10,51,20.791666,1.3000001,Sumatera Utara
60753,2019-05-11,61,20.833334,2.9,Sumatera Utara
60754,2019-05-12,53,20.745834,1.3000001,Sumatera Utara
60755,2019-05-13,63,20.449997,5.9999995,Sumatera Utara
60756,2019-05-14,61,20.816668,3.4,Sumatera Utara
60757,2019-05-15,63,20.599998,10.599999,Sumatera Utara
60758,2019-05-16,53,20.487501,4.1,Sumatera Utara
60759,2019-05-17,51,20.441668,1.0,Sumatera Utara
60760,2019-05-18,3,20.895834,0.0,Sumatera Utara
60761,2019-05-19,51,20.545834,2.0,Sumatera Utara
60762,2019-05-20,61,20.487501,5.3,Sumatera Utara
60763,2019-05-21,55,20.208334,5.5,Sumatera Utara
60764,2019-05-22,63,20.308332,16.300001,Sumatera Utara
60765,2019-05-23,63,20.5875,12.6,Sumatera Utara
60766,2019-05-24,61,20.566668,4.2,Sumatera Utara
60767,2019-05-25,53,20.995832,2.0,Sumatera Utara
60768,2019-05-26,63,20.749998,7.6000004,Sumatera Utara
60769,2019-05-27,63,20.608334,8.6,Sumatera Utara
60770,2019-05-28,63,20.45,7.4,Sumatera Utara
60771,2019-05-29,53,20.604166,2.5,Sumatera Utara
60772,2019-05-30,63,20.291666,7.1,Sumatera Utara
60773,2019-05-31,63,20.358334,15.000001,Sumatera Utara
60774,2019-06-01,63,20.029167,8.9,Sumatera Utara
60775,2019-06-02,63,20.024998,14.699999,Sumatera Utara
60776,2019-06-03,61,20.091665,10.299999,Sumatera Utara
60777,2019-06-04,65,20.75417,17.800001,Sumatera Utara
60778,2019-06-05,61,20.116667,11.9,Sumatera Utara
60779,2019-06-06,61,20.075,9.999999,Sumatera Utara
60780,2019-06-07,63,19.770834,11.900002,Sumatera Utara
60781,2019-06-08,63,19.954166,18.800001,Sumatera Utara
60782,2019-06-09,63,20.324999,15.900001,Sumatera Utara
60783,2019-06-10,63,20.854166,14.700001,Sumatera Utara
60784,2019-06-11,63,20.529167,9.7,Sumatera Utara
60785,2019-06-12,51,21.487497,0.2,Sumatera Utara
60786,2019-06-13,51,22.050001,0.1,Sumatera Utara
60787,2019-06-14,51,21.929169,0.5,Sumatera Utara
60788,2019-06-15,63,20.412498,6.1000004,Sumatera Utara
60789,2019-06-16,3,21.208334,0.0,Sumatera Utara
60790,2019-06-17,51,21.145834,0.4,Sumatera Utara
60791,2019-06-18,51,20.70833,0.8,Sumatera Utara
